customer_key,customer_name,segment,loyalty_tier,signup_date,geography_key
1509,Margaret Johnson,Consumer,Silver,2024-09-01,25
1510,John Jones,Small Business,None,2024-04-09,32
1511,Karen Moore,Consumer,None,2025-05-25,6
1512,Charles Garcia,Consumer,None,2024-10-13,5
1513,John Garcia,Enterprise,Platinum,2024-09-21,30
1514,Mark Lee,Enterprise,Silver,2024-05-06,9
1515,Lisa Ramirez,Consumer,Silver,2025-02-14,19
1516,David Anderson,Small Business,Platinum,2025-06-08,24
1517,Lisa Williams,Consumer,Gold,2025-06-02,27
1518,Robert Martin,Small Business,Silver,2024-09-07,4
1519,Elizabeth Ramirez,Consumer,Silver,2024-10-24,7
1520,John Davis,Small Business,None,2025-04-18,25
1521,Sandra Lee,Consumer,Silver,2024-04-21,30
1522,Betty Harris,Consumer,None,2024-07-23,28
1523,Nancy Martin,Small Business,Silver,2024-08-05,32
1524,Sarah Anderson,Consumer,Silver,2025-07-12,3
1525,Susan Hernandez,Small Business,None,2025-09-07,3
1526,Lisa Sanchez,Consumer,None,2025-04-29,28
1527,Mary Harris,Consumer,None,2024-10-03,28
1528,Elizabeth Williams,Consumer,Gold,2025-02-18,18
1529,Mark Ramirez,Consumer,Gold,2025-06-21,27
1530,Barbara Clark,Small Business,None,2024-04-04,4
1531,Karen Garcia,Enterprise,Silver,2024-12-23,13
1532,Aisha Thompson,Consumer,Silver,2025-03-23,11
1533,Matthew Clark,Small Business,Silver,2025-07-28,1
1534,John White,Small Business,Gold,2024-11-27,10
1535,Christopher Smith,Enterprise,Silver,2025-04-14,10
1536,Christopher Brown,Consumer,None,2024-09-26,27
1537,Mark Clark,Consumer,Platinum,2025-10-11,9
1538,Michael Johnson,Consumer,Silver,2024-07-11,14
1539,William Martin,Consumer,Platinum,2024-08-09,25
1540,Yuki Smith,Consumer,Gold,2025-01-07,24
1541,Fatima Clark,Consumer,Silver,2025-05-26,8
1542,Anthony Lopez,Consumer,Platinum,2025-07-09,23
1543,Nancy Brown,Consumer,None,2025-04-14,12
1544,Liam Garcia,Consumer,Silver,2025-01-25,28
1545,Margaret Lee,Enterprise,Gold,2025-09-27,19
1546,Michael Williams,Consumer,Silver,2024-04-01,7
1547,Anthony Brown,Enterprise,None,2025-09-30,32
1548,Mark Taylor,Consumer,None,2025-11-14,3
1549,Joseph Harris,Consumer,None,2025-07-18,30
1550,Priya Brown,Consumer,Gold,2025-04-20,23
1551,Betty Smith,Consumer,None,2024-08-17,24
1552,Thomas Martinez,Consumer,Gold,2025-11-20,27
1553,Anthony Johnson,Consumer,None,2024-01-27,1
1554,Carlos Clark,Consumer,Silver,2024-12-09,21
1555,Margaret Davis,Consumer,None,2024-07-16,26
1556,Patricia Sanchez,Enterprise,None,2024-05-11,28
1557,Barbara Gonzalez,Consumer,None,2025-06-13,21
1558,David Taylor,Consumer,None,2025-10-08,8
1559,Thomas Clark,Consumer,None,2024-11-26,11
1560,Margaret Smith,Consumer,Silver,2024-01-29,10
1561,Jennifer Jackson,Small Business,None,2024-01-26,25
1562,Sandra Lee,Consumer,Gold,2024-07-10,23
1563,Karen Miller,Small Business,Silver,2025-01-22,16
1564,Sarah Williams,Consumer,Platinum,2025-10-04,10
1565,Michael Brown,Consumer,None,2025-09-02,30
1566,Thomas Lewis,Consumer,Gold,2024-04-05,12
1567,Susan Gonzalez,Small Business,None,2025-05-17,7
1568,Wei Lee,Small Business,None,2024-08-03,5
1569,Christopher Lee,Consumer,None,2024-06-13,29
1570,Barbara Perez,Enterprise,Platinum,2024-04-30,3
1571,Priya Martin,Consumer,None,2024-06-11,1
1572,Linda Miller,Consumer,Silver,2025-07-02,2
1573,Elizabeth Miller,Small Business,None,2024-04-27,24
1574,David Davis,Consumer,Silver,2024-05-09,6
1575,Jennifer Lopez,Small Business,Silver,2025-04-23,19
1576,Fatima Gonzalez,Consumer,Silver,2024-09-13,13
1577,Sarah Gonzalez,Small Business,Silver,2025-08-20,7
1578,William Sanchez,Consumer,None,2025-05-14,14
1579,Liam White,Consumer,Silver,2024-11-22,18
1580,Margaret Miller,Small Business,Gold,2025-01-17,23
1581,Mark Garcia,Consumer,None,2025-06-07,3
1582,Liam Clark,Consumer,None,2024-12-26,34
1583,Christopher Wilson,Consumer,None,2025-01-01,12
1584,Lisa Lopez,Consumer,None,2024-11-17,10
1585,James Thompson,Consumer,Gold,2024-08-06,22
1586,Joseph Moore,Consumer,None,2025-01-29,5
1587,Susan Brown,Enterprise,Gold,2025-09-14,18
1588,John Jackson,Small Business,None,2025-11-29,27
1589,Christopher Miller,Small Business,Silver,2024-02-20,13
1590,Sarah Wilson,Consumer,Silver,2024-05-07,8
1591,Amara Gonzalez,Consumer,None,2025-08-13,16
1592,Yuki Smith,Consumer,Platinum,2024-10-18,30
1593,Robert Lewis,Consumer,None,2024-02-10,34
1594,Priya Brown,Consumer,Gold,2024-11-04,27
1595,Betty Williams,Consumer,None,2025-05-20,21
1596,Sandra Thomas,Enterprise,None,2025-01-17,8
1597,Joseph Johnson,Consumer,None,2024-05-22,1
1598,Margaret Davis,Consumer,Gold,2024-03-31,11
1599,Lisa Clark,Consumer,Gold,2024-02-23,1
1600,Linda Johnson,Consumer,Silver,2024-03-17,20
1601,Matthew Rodriguez,Consumer,None,2024-05-21,11
1602,Christopher Ramirez,Small Business,Platinum,2025-08-21,10
1603,Anthony Lee,Consumer,Silver,2025-11-15,29
1604,Yuki Thomas,Consumer,Silver,2024-10-14,32
1605,Joseph Williams,Small Business,None,2024-10-30,17
1606,Jessica Perez,Consumer,Silver,2024-03-20,14
1607,Susan Smith,Small Business,None,2025-04-24,14
1608,Michael Hernandez,Small Business,Silver,2025-08-27,14
1609,Christopher Harris,Small Business,Gold,2025-04-09,20
1610,Michael Robinson,Enterprise,None,2024-08-12,9
1611,Mark Ramirez,Small Business,None,2024-07-26,33
1612,Sarah Wilson,Enterprise,Silver,2024-11-10,11
1613,Michael Jones,Small Business,None,2024-04-19,30
1614,Sandra Garcia,Consumer,Silver,2024-01-30,18
1615,Daniel Rodriguez,Consumer,None,2025-07-17,8
1616,Elizabeth Gonzalez,Consumer,None,2025-03-17,33
1617,Sarah Lopez,Consumer,Silver,2024-02-20,7
1618,Margaret Miller,Consumer,Silver,2024-07-12,19
1619,Carlos Martin,Consumer,Silver,2025-06-15,32
1620,Jessica Brown,Consumer,None,2024-04-27,15
1621,Sarah Davis,Consumer,None,2025-06-28,5
1622,Sofia Thompson,Consumer,None,2025-02-05,26
1623,Sarah Thomas,Small Business,None,2024-06-24,14
1624,Charles Thompson,Consumer,Silver,2024-01-04,19
1625,Sofia Thomas,Consumer,Silver,2024-09-01,20
1626,William Garcia,Consumer,None,2025-04-11,22
1627,Priya Wilson,Consumer,None,2024-01-22,22
1628,John Garcia,Consumer,Silver,2025-08-31,1
1629,James Thomas,Consumer,Gold,2025-04-28,16
1630,Yuki Perez,Consumer,None,2024-08-21,19
1631,Elizabeth Harris,Consumer,Silver,2024-04-12,7
1632,Mark Thomas,Consumer,Silver,2025-07-12,23
1633,Lisa Anderson,Consumer,None,2024-12-27,1
1634,Carlos Harris,Consumer,Silver,2024-04-25,31
1635,Mary Jones,Small Business,None,2024-08-13,27
1636,Wei Smith,Small Business,Platinum,2025-08-14,16
1637,Lisa Miller,Enterprise,None,2024-07-17,6
1638,Michael Rodriguez,Consumer,Gold,2025-06-23,29
1639,Daniel Lewis,Consumer,Platinum,2025-02-04,22
1640,Sarah Martinez,Consumer,Silver,2024-02-12,13
1641,Sofia Brown,Consumer,Gold,2025-04-10,28
1642,Daniel Martinez,Consumer,Silver,2024-01-09,8
1643,Sandra Perez,Enterprise,Silver,2025-06-19,10
1644,William Martinez,Consumer,None,2024-10-22,32
1645,Sandra Johnson,Small Business,None,2024-10-16,14
1646,Wei Martinez,Consumer,Gold,2025-03-16,1
1647,Patricia Rodriguez,Small Business,Gold,2024-12-24,9
1648,Fatima Perez,Small Business,None,2024-03-29,10
1649,Richard Wilson,Consumer,Silver,2024-10-24,6
1650,Daniel Davis,Consumer,Gold,2025-03-08,25
1651,Thomas Robinson,Consumer,Silver,2025-09-03,20
1652,Christopher Sanchez,Small Business,None,2025-11-30,9
1653,Anthony Moore,Consumer,None,2024-11-04,13
1654,Sandra Moore,Small Business,Gold,2025-01-19,12
1655,Michael Jones,Small Business,Silver,2025-03-28,34
1656,Daniel Anderson,Consumer,Platinum,2025-03-13,23
1657,Sandra Smith,Consumer,None,2025-03-07,2
1658,Karen Sanchez,Consumer,None,2025-08-17,16
1659,Aisha Lewis,Small Business,None,2024-02-24,19
1660,Betty Perez,Small Business,Gold,2025-04-18,1
1661,Sandra Clark,Consumer,Gold,2024-03-27,4
1662,Michael Hernandez,Consumer,Silver,2024-10-24,7
1663,Patricia Brown,Small Business,Silver,2024-02-24,33
1664,Diego White,Consumer,Silver,2024-05-19,32
1665,Elizabeth Martinez,Small Business,Silver,2024-01-07,20
1666,Richard Brown,Consumer,Gold,2024-01-01,5
1667,Carlos Brown,Consumer,None,2024-07-28,16
1668,Fatima Anderson,Enterprise,None,2024-02-26,26
1669,Priya Garcia,Consumer,Silver,2025-07-13,16
1670,Mark Ramirez,Consumer,None,2025-03-18,8
1671,Elizabeth Clark,Consumer,Silver,2024-06-23,16
1672,Richard Thomas,Consumer,None,2024-10-23,31
1673,Amara Thomas,Consumer,None,2025-11-14,24
1674,Michael Anderson,Consumer,None,2025-03-11,27
1675,Linda Jackson,Consumer,None,2024-01-12,25
1676,Sofia Anderson,Enterprise,Silver,2024-12-29,3
1677,Sandra Rodriguez,Consumer,Gold,2024-06-11,1
1678,Fatima Miller,Consumer,None,2025-06-21,23
1679,Elizabeth Lopez,Small Business,Gold,2025-04-15,22
1680,Sarah Sanchez,Consumer,Gold,2025-02-07,20
1681,Priya Gonzalez,Small Business,Silver,2025-09-12,31
1682,Fatima Harris,Consumer,None,2024-09-22,34
1683,Amara Lopez,Consumer,Gold,2024-03-10,26
1684,William Davis,Consumer,Platinum,2025-11-12,7
1685,Priya Hernandez,Consumer,Gold,2024-08-30,15
1686,Matthew Harris,Consumer,None,2024-03-06,27
1687,Robert Ramirez,Small Business,Silver,2025-03-28,5
1688,Mary Robinson,Consumer,None,2024-11-24,12
1689,David Lee,Consumer,None,2024-07-19,13
1690,Charles Davis,Consumer,Silver,2024-06-14,13
1691,Richard Williams,Enterprise,None,2025-10-06,2
1692,Robert Sanchez,Consumer,None,2024-01-06,9
1693,Aisha Ramirez,Consumer,Silver,2024-12-14,5
1694,Carlos Thomas,Consumer,Silver,2024-07-31,13
1695,Daniel Lopez,Consumer,Silver,2024-03-09,9
1696,John Jackson,Small Business,None,2024-05-10,6
1697,Linda Thomas,Consumer,None,2024-02-22,15
1698,Joseph Clark,Consumer,None,2024-09-14,19
1699,William Martinez,Consumer,Gold,2025-07-01,5
1700,Sofia Taylor,Consumer,Silver,2025-02-12,20
1701,Linda Jackson,Small Business,None,2024-09-26,31
1702,Anthony Rodriguez,Small Business,None,2024-12-08,13
1703,Susan Moore,Enterprise,None,2025-11-10,22
1704,Wei Williams,Enterprise,Platinum,2024-12-20,3
1705,Liam White,Consumer,None,2025-07-18,6
1706,Robert Brown,Consumer,Silver,2025-05-23,3
1707,Margaret Thomas,Consumer,None,2024-08-21,20
1708,Richard Moore,Small Business,None,2025-11-29,25
1709,Priya Johnson,Small Business,None,2025-01-21,25
1710,Margaret Moore,Consumer,Gold,2024-04-28,9
1711,Lisa Lopez,Consumer,None,2024-12-17,13
1712,Joseph Williams,Consumer,Gold,2024-08-20,1
1713,Aisha Jackson,Small Business,None,2024-01-16,3
1714,Patricia Williams,Consumer,None,2024-05-09,4
1715,Christopher Lopez,Consumer,None,2024-10-26,16
1716,Linda Perez,Consumer,Silver,2024-03-19,5
1717,Wei Thompson,Consumer,None,2024-08-13,23
1718,Lisa Harris,Consumer,Gold,2025-10-31,19
1719,Christopher Thompson,Consumer,Gold,2024-04-16,33
1720,Sofia Thomas,Consumer,None,2024-03-21,18
1721,Carlos Davis,Consumer,None,2025-07-20,20
1722,Elizabeth Johnson,Consumer,Silver,2025-03-26,16
1723,Linda Smith,Consumer,Silver,2024-02-04,32
1724,Karen Clark,Consumer,Silver,2024-03-02,6
1725,Wei Smith,Consumer,None,2025-01-28,25
1726,Matthew Garcia,Consumer,None,2025-06-29,28
1727,Aisha Harris,Enterprise,Gold,2024-01-27,23
1728,Nancy Robinson,Consumer,None,2025-08-28,17
1729,Sofia Wilson,Small Business,Silver,2024-02-28,28
1730,Charles Ramirez,Consumer,Silver,2025-03-10,30
1731,Carlos Rodriguez,Consumer,Platinum,2025-01-25,11
1732,Jessica Jones,Small Business,Platinum,2024-10-14,1
1733,Jennifer Davis,Consumer,None,2024-12-11,19
1734,Sarah Lopez,Consumer,Silver,2025-11-06,18
1735,Liam Smith,Consumer,None,2024-11-10,8
1736,Thomas Ramirez,Consumer,None,2025-03-30,12
1737,Sandra Johnson,Consumer,Silver,2025-05-06,23
1738,Anthony Johnson,Small Business,Silver,2024-10-10,6
1739,John Anderson,Small Business,None,2024-09-21,12
1740,Wei Jones,Consumer,Gold,2025-10-07,15
1741,Patricia Davis,Consumer,Silver,2025-11-01,8
1742,Mark Jackson,Consumer,None,2024-02-12,21
1743,Thomas Rodriguez,Small Business,Gold,2025-11-25,2
1744,Aisha Thompson,Consumer,None,2025-09-06,3
1745,Fatima Anderson,Consumer,None,2025-06-07,8
1746,Yuki Lopez,Consumer,Gold,2024-03-14,27
1747,Elizabeth Smith,Small Business,None,2025-09-13,21
1748,Anthony Lewis,Enterprise,None,2025-04-26,24
1749,Mary Garcia,Consumer,None,2024-02-15,24
1750,Amara Smith,Consumer,None,2025-09-15,7
1751,Fatima Sanchez,Consumer,Silver,2024-08-08,23
1752,Elizabeth Gonzalez,Enterprise,Platinum,2024-03-20,6
1753,Yuki Taylor,Small Business,Gold,2025-07-05,27
1754,Carlos Sanchez,Consumer,Silver,2025-09-13,4
1755,Mark Hernandez,Small Business,None,2024-07-18,18
1756,Jessica Hernandez,Consumer,None,2025-01-05,16
1757,Linda Thompson,Small Business,Gold,2025-03-31,16
1758,Lisa Williams,Consumer,Gold,2025-07-27,23
1759,Priya Martin,Small Business,None,2025-04-04,15
1760,David Robinson,Small Business,Silver,2025-02-21,16
1761,Liam Rodriguez,Consumer,None,2024-12-15,19
1762,Anthony Taylor,Consumer,Gold,2025-08-12,10
1763,Richard Lewis,Consumer,None,2025-04-09,12
1764,Thomas Harris,Consumer,None,2024-04-13,31
1765,Margaret Smith,Consumer,Gold,2024-03-15,11
1766,Matthew Lewis,Consumer,Silver,2024-12-28,28
1767,Jessica Thompson,Consumer,Gold,2024-05-01,19
1768,Nancy Jackson,Consumer,Gold,2024-02-16,7
1769,Mark Robinson,Consumer,Gold,2025-10-07,27
1770,Charles Harris,Small Business,Silver,2024-05-17,31
1771,Amara Robinson,Consumer,None,2024-03-26,33
1772,Amara Lopez,Consumer,None,2025-01-23,30
1773,Amara Rodriguez,Consumer,None,2024-08-25,7
1774,Yuki Taylor,Consumer,Gold,2025-08-16,34
1775,Charles Hernandez,Small Business,Platinum,2024-11-22,25
1776,Robert Clark,Consumer,Silver,2025-03-16,14
1777,Sofia Hernandez,Consumer,None,2024-12-21,7
1778,Sarah Thomas,Small Business,None,2024-08-17,29
1779,Thomas Martin,Small Business,None,2024-08-25,7
1780,Susan Moore,Consumer,Gold,2024-06-21,33
1781,Aisha Moore,Consumer,Gold,2024-01-07,13
1782,Lisa Miller,Consumer,None,2025-08-07,19
1783,David Clark,Enterprise,Silver,2024-10-29,30
1784,Linda Anderson,Consumer,Gold,2025-05-20,28
1785,Sarah White,Small Business,Silver,2024-12-28,8
1786,Joseph White,Consumer,None,2024-11-30,5
1787,Sandra Lee,Small Business,Silver,2025-11-19,33
1788,Christopher Lewis,Consumer,Silver,2025-03-19,3
1789,Carlos Hernandez,Small Business,Gold,2025-07-25,13
1790,Robert Lee,Consumer,None,2024-09-08,1
1791,Joseph Perez,Consumer,Silver,2024-09-28,13
1792,Barbara White,Consumer,Silver,2024-10-16,32
1793,Jennifer Taylor,Consumer,Silver,2024-01-04,14
1794,Sofia Miller,Consumer,None,2024-02-09,12
1795,Matthew Lee,Consumer,Silver,2025-10-15,16
1796,Barbara Lewis,Small Business,Silver,2024-08-25,20
1797,Wei Sanchez,Consumer,Silver,2025-09-04,26
1798,Michael Davis,Consumer,None,2024-10-21,8
1799,Jessica Perez,Consumer,Platinum,2024-04-28,28
1800,Linda Lopez,Small Business,Silver,2024-05-11,26
1801,Wei Martin,Consumer,None,2024-08-28,27
1802,Susan Lewis,Consumer,None,2024-03-03,27
1803,Christopher Wilson,Consumer,None,2025-03-28,26
1804,Patricia Rodriguez,Consumer,Gold,2024-08-12,32
1805,Karen Anderson,Consumer,None,2024-08-14,27
1806,Susan Harris,Consumer,None,2025-09-20,8
1807,Aisha Smith,Consumer,Silver,2025-01-23,2
1808,Daniel Harris,Consumer,None,2025-11-01,5
1809,Aisha Miller,Consumer,Silver,2025-07-02,11
1810,Charles Sanchez,Consumer,None,2025-01-17,11
1811,Jessica Smith,Small Business,Silver,2024-01-21,3
1812,Fatima Gonzalez,Consumer,None,2024-02-13,32
1813,Joseph Lee,Consumer,None,2024-02-04,16
1814,Matthew Lee,Small Business,Gold,2024-05-14,26
1815,Jennifer Williams,Small Business,Gold,2025-05-31,5
1816,Anthony Smith,Consumer,None,2025-07-08,1
1817,Amara Sanchez,Small Business,Gold,2024-07-17,26
1818,Christopher Wilson,Consumer,Silver,2024-01-24,33
1819,Michael Rodriguez,Consumer,None,2025-01-20,31
1820,Anthony Moore,Consumer,Silver,2025-05-09,18
1821,Fatima Davis,Enterprise,Silver,2024-01-18,25
1822,Lisa Harris,Consumer,Platinum,2025-04-08,7
1823,Betty Harris,Consumer,Silver,2025-04-02,15
1824,Karen Hernandez,Enterprise,None,2025-10-07,10
1825,William Miller,Consumer,None,2025-08-30,32
1826,Sofia Clark,Small Business,Silver,2025-06-19,31
1827,Joseph Johnson,Consumer,Silver,2024-09-15,32
1828,Elizabeth Johnson,Consumer,Gold,2025-08-01,21
1829,Sarah Thompson,Small Business,Silver,2025-07-29,14
1830,Christopher Lee,Consumer,Silver,2024-11-25,16
1831,Diego Ramirez,Consumer,None,2024-04-17,6
1832,David Harris,Consumer,None,2024-06-14,1
1833,Richard Anderson,Small Business,Silver,2024-02-09,8
1834,Carlos Thomas,Consumer,None,2025-07-14,9
1835,Linda Wilson,Consumer,None,2025-11-23,19
1836,Lisa Jackson,Consumer,Silver,2024-05-24,11
1837,Sofia Thompson,Consumer,Silver,2025-06-15,24
1838,Susan Robinson,Consumer,Silver,2024-05-18,22
1839,Priya Smith,Consumer,Silver,2025-03-02,21
1840,James Martinez,Small Business,Silver,2024-07-23,13
1841,Nancy Brown,Consumer,None,2025-10-01,4
1842,Daniel Lee,Consumer,Gold,2024-12-19,15
1843,Sarah Martinez,Small Business,None,2025-08-21,28
1844,Betty Robinson,Consumer,Silver,2025-07-28,17
1845,John Jackson,Small Business,None,2024-04-15,10
1846,Thomas Jackson,Small Business,Silver,2024-05-09,7
1847,Matthew Hernandez,Small Business,Silver,2025-09-22,18
1848,William Smith,Consumer,Gold,2024-08-09,15
1849,Elizabeth Jones,Small Business,None,2025-05-01,11
1850,Patricia Jones,Consumer,Silver,2025-03-26,33
1851,Karen Taylor,Consumer,None,2024-09-03,8
1852,Matthew Thompson,Consumer,Silver,2024-12-29,31
1853,Carlos Williams,Enterprise,Gold,2024-06-19,14
1854,Elizabeth Clark,Consumer,Silver,2025-07-27,28
1855,Thomas Perez,Small Business,Silver,2025-07-25,8
1856,Barbara Smith,Small Business,None,2025-04-22,24
1857,Margaret Miller,Consumer,Platinum,2025-01-26,13
1858,James Miller,Consumer,None,2025-01-04,29
1859,Karen Hernandez,Enterprise,Silver,2025-01-12,7
1860,James Martin,Consumer,Silver,2024-02-04,18
1861,Betty Johnson,Consumer,Platinum,2024-10-07,17
1862,Mary Ramirez,Consumer,Silver,2025-09-14,31
1863,Priya White,Consumer,Silver,2024-02-09,7
1864,Elizabeth Thompson,Consumer,Gold,2024-05-14,12
1865,Linda Johnson,Small Business,None,2025-10-14,29
1866,Aisha Rodriguez,Consumer,None,2025-11-01,13
1867,Christopher Lewis,Small Business,None,2025-08-23,11
1868,James Perez,Small Business,Silver,2025-03-02,26
1869,John Miller,Small Business,None,2024-05-31,33
1870,Mark Johnson,Consumer,Silver,2025-09-15,18
1871,Barbara Lee,Consumer,None,2024-11-14,1
1872,Nancy Anderson,Enterprise,None,2025-08-02,6
1873,Jennifer Garcia,Consumer,Silver,2024-07-09,6
1874,Mary Harris,Consumer,None,2024-01-11,11
1875,Jennifer Lewis,Small Business,Silver,2024-11-11,16
1876,Richard White,Consumer,Silver,2024-11-13,9
1877,Barbara Rodriguez,Consumer,None,2025-08-01,9
1878,Richard Rodriguez,Enterprise,None,2024-06-30,13
1879,Mark Rodriguez,Consumer,None,2025-05-16,6
1880,Carlos Anderson,Enterprise,Silver,2024-02-07,11
1881,Elizabeth Moore,Consumer,Gold,2025-03-20,14
1882,Charles Miller,Consumer,Silver,2025-05-30,22
1883,Sarah Williams,Consumer,Silver,2024-08-03,33
1884,Robert Robinson,Small Business,None,2025-06-13,8
1885,David Anderson,Consumer,Silver,2025-01-16,21
1886,Robert Hernandez,Consumer,Gold,2025-10-06,7
1887,William Wilson,Consumer,Gold,2024-12-08,31
1888,Barbara Robinson,Consumer,Silver,2024-11-09,23
1889,Mary Anderson,Consumer,None,2025-08-30,30
1890,Betty Thomas,Small Business,Silver,2024-09-15,16
1891,Priya Perez,Consumer,Gold,2024-11-03,26
1892,Joseph Harris,Consumer,Gold,2024-04-20,33
1893,Yuki Gonzalez,Consumer,Gold,2024-06-16,2
1894,Liam Thompson,Enterprise,Silver,2024-07-22,34
1895,David Jones,Enterprise,None,2024-02-25,22
1896,Elizabeth Sanchez,Consumer,Silver,2025-04-14,23
1897,Elizabeth Miller,Consumer,None,2024-11-04,12
1898,Susan Wilson,Consumer,Silver,2024-09-07,6
1899,Lisa Smith,Consumer,Silver,2024-06-12,31
1900,Betty Thompson,Small Business,Gold,2025-04-28,14
1901,Jessica Harris,Consumer,Gold,2025-01-31,7
1902,David Gonzalez,Small Business,Silver,2024-10-16,21
1903,Margaret Martin,Consumer,Silver,2025-06-30,26
1904,Amara Smith,Consumer,None,2025-09-15,15
1905,Lisa Hernandez,Consumer,Gold,2024-01-02,33
1906,John Lee,Consumer,None,2024-05-21,15
1907,Karen Wilson,Consumer,None,2024-12-13,6
1908,Elizabeth Martinez,Small Business,Silver,2025-01-31,20
1909,Thomas Wilson,Consumer,Silver,2024-06-16,12
1910,Michael Anderson,Small Business,None,2024-12-20,6
1911,Betty Sanchez,Consumer,Silver,2024-06-13,1
1912,Matthew Perez,Consumer,Platinum,2024-01-12,30
1913,Betty Wilson,Consumer,Silver,2024-11-06,4
1914,Linda Martin,Consumer,Silver,2025-05-29,29
1915,Nancy Ramirez,Small Business,Platinum,2024-04-24,24
1916,Aisha Harris,Consumer,None,2025-11-21,25
1917,Amara Rodriguez,Small Business,Silver,2025-06-11,13
1918,Sandra Wilson,Consumer,None,2025-04-20,4
1919,Wei Anderson,Small Business,Silver,2024-02-21,24
1920,Thomas Wilson,Consumer,Gold,2025-11-22,22
1921,Aisha Rodriguez,Consumer,None,2024-10-27,12
1922,Christopher Martinez,Consumer,Silver,2025-09-02,3
1923,Aisha White,Consumer,Silver,2024-09-11,26
1924,David White,Consumer,Gold,2025-10-10,10
1925,Daniel Anderson,Consumer,None,2025-06-20,16
1926,Christopher Lopez,Consumer,Silver,2024-05-30,3
1927,Michael Gonzalez,Consumer,Silver,2024-03-21,33
1928,Karen Wilson,Consumer,Silver,2024-01-23,26
1929,Jennifer Clark,Small Business,Silver,2024-04-29,28
1930,Karen Martin,Small Business,None,2025-07-06,33
1931,Patricia Lopez,Small Business,None,2024-08-08,31
1932,Barbara Rodriguez,Consumer,None,2025-11-18,33
1933,Barbara Perez,Consumer,None,2024-10-06,19
1934,Anthony Perez,Consumer,Silver,2024-10-08,9
1935,Christopher Brown,Consumer,None,2024-08-18,15
1936,John Martin,Small Business,Silver,2025-09-15,19
1937,Liam Hernandez,Enterprise,None,2025-05-02,25
1938,Nancy Hernandez,Consumer,Gold,2025-03-31,23
1939,Wei Miller,Consumer,None,2025-11-20,11
1940,Yuki Williams,Enterprise,None,2025-07-28,32
1941,Carlos Lopez,Small Business,Silver,2024-10-25,20
1942,Sandra Smith,Consumer,Silver,2025-10-01,10
1943,Yuki Wilson,Small Business,None,2024-01-24,27
1944,Wei Davis,Consumer,Silver,2025-07-04,25
1945,Linda Brown,Consumer,None,2024-08-11,26
1946,Charles Garcia,Consumer,None,2025-02-14,11
1947,Susan Wilson,Small Business,Silver,2024-11-23,18
1948,Christopher Taylor,Small Business,Silver,2024-08-18,26
1949,Sandra Martinez,Enterprise,None,2024-06-09,29
1950,Charles Smith,Small Business,Silver,2025-04-20,22
1951,Michael Gonzalez,Consumer,Silver,2025-03-04,27
1952,Sofia Davis,Consumer,Platinum,2025-09-16,9
1953,Liam Jackson,Consumer,None,2024-01-24,27
1954,Yuki Lee,Consumer,None,2025-12-01,31
1955,Liam Lewis,Consumer,None,2025-07-19,25
1956,William Anderson,Consumer,Platinum,2024-09-02,24
1957,Richard Hernandez,Consumer,None,2024-10-27,9
1958,Yuki Anderson,Small Business,None,2024-09-07,30
1959,Jessica Sanchez,Consumer,None,2025-04-17,12
1960,Liam Clark,Consumer,Silver,2024-06-12,22
1961,John Smith,Small Business,Gold,2025-11-29,3
1962,Priya Ramirez,Small Business,Platinum,2024-03-13,25
1963,Aisha Brown,Consumer,Silver,2025-03-25,2
1964,Charles Sanchez,Consumer,Silver,2024-02-10,26
1965,Fatima Lee,Small Business,None,2025-03-14,29
1966,Thomas Harris,Consumer,Silver,2024-06-22,8
1967,Elizabeth Robinson,Consumer,None,2025-05-09,16
1968,John Anderson,Small Business,None,2024-09-07,32
1969,Mark Hernandez,Consumer,Silver,2024-09-21,29
1970,David Jones,Consumer,Gold,2024-10-22,34
1971,Yuki Lopez,Enterprise,None,2024-11-10,19
1972,Karen Thomas,Consumer,Silver,2025-11-20,29
1973,David Jones,Consumer,None,2025-01-28,19
1974,Susan Jackson,Consumer,None,2024-05-31,20
1975,Fatima White,Consumer,Gold,2025-02-19,34
1976,Daniel Lee,Small Business,None,2025-08-24,10
1977,Lisa Gonzalez,Consumer,Silver,2025-10-25,32
1978,Barbara Thomas,Small Business,None,2024-01-15,25
1979,Joseph Martinez,Consumer,Silver,2024-08-17,14
1980,Linda Lee,Consumer,Silver,2024-12-31,13
1981,James Clark,Small Business,None,2024-08-21,34
1982,Robert Gonzalez,Consumer,None,2024-12-03,7
1983,Aisha Ramirez,Consumer,Silver,2024-02-27,6
1984,Jessica Rodriguez,Small Business,None,2025-10-28,12
1985,Sandra Garcia,Consumer,None,2025-09-15,3
1986,Richard White,Consumer,None,2024-05-15,5
1987,Joseph Davis,Consumer,Gold,2025-04-20,31
1988,Patricia Hernandez,Consumer,None,2024-07-20,5
1989,Priya Miller,Consumer,Silver,2025-07-09,7
1990,Karen Jackson,Consumer,Gold,2025-08-18,1
1991,Mark Harris,Small Business,Silver,2025-08-26,13
1992,Sandra Smith,Consumer,Silver,2025-02-20,17
1993,Barbara Hernandez,Consumer,Platinum,2025-05-09,33
1994,Karen Rodriguez,Consumer,Silver,2024-12-15,16
1995,Karen Lee,Enterprise,Platinum,2024-04-24,29
1996,Wei Smith,Consumer,None,2025-06-05,21
1997,John Harris,Consumer,Gold,2025-11-20,28
1998,Mark Hernandez,Small Business,Gold,2024-07-17,12
